AreaName,Date,NewCasesBySpecimenDate,NewCasesRatePer100k,NewCasesRollingSum,year,month,day
England,2021-11-03,29396,398.3,225266,2021,11,3
England,2021-11-02,31328,411,232394,2021,11,2
England,2021-10-24,30091,478.8,270775,2021,10,24
England,2021-10-21,38581,499,282202,2021,10,21
England,2021-10-17,37501,476.7,269587,2021,10,17
England,2021-10-16,31639,466.1,263585,2021,10,16
England,2021-10-15,36631,458.2,259126,2021,10,15
England,2021-10-10,31499,392.5,221976,2021,10,10
England,2021-10-08,29848,375.4,212308,2021,10,8
England,2021-10-05,32269,349,197386,2021,10,5
England,2021-10-02,21873,340.5,192541,2021,10,2
England,2021-09-24,25754,338.2,191265,2021,9,24
England,2021-09-23,28340,332.2,187886,2021,9,23
England,2021-09-22,28788,321.6,181866,2021,9,22
England,2021-09-20,32121,296.3,167586,2021,9,20
England,2021-09-19,24789,284.1,160664,2021,9,19
England,2021-09-17,22375,264.9,149784,2021,9,17
England,2021-08-31,33565,312,176464,2021,8,31
England,2021-08-29,19152,312.1,176471,2021,8,29
England,2021-08-27,24253,322.2,182195,2021,8,27
England,2021-08-15,21280,318.9,180335,2021,8,15
England,2021-08-12,27690,314.2,177692,2021,8,12
England,2021-08-10,27610,314.6,177888,2021,8,10
England,2021-08-07,19957,308,174185,2021,8,7
England,2021-08-05,28126,300.5,169936,2021,8,5
England,2021-08-03,27062,292.1,165201,2021,8,3
England,2021-07-31,18450,291.9,165070,2021,7,31
England,2021-07-24,20276,383.3,216761,2021,7,24
England,2021-07-21,31676,509.6,288190,2021,7,21
England,2021-07-17,35281,540.2,305464,2021,7,17
England,2021-07-15,57583,483.7,273506,2021,7,15
England,2021-07-13,43247,406.4,229806,2021,7,13
England,2021-07-12,40477,385.8,218186,2021,7,12
England,2021-07-07,34274,327.3,185114,2021,7,7
England,2021-07-06,31627,309.1,174781,2021,7,6
England,2021-07-05,30215,294.3,166404,2021,7,5
England,2021-06-29,23250,213,120445,2021,6,29
England,2021-06-21,12707,114.8,64896,2021,6,21
England,2021-06-20,8203,108.1,61130,2021,6,20
England,2021-06-19,7127,104.3,59002,2021,6,19
England,2021-06-16,9411,92.4,52230,2021,6,16
England,2021-06-14,8941,83.5,47215,2021,6,14
England,2021-06-10,6718,71.9,40638,2021,6,10
England,2021-06-08,6630,65.7,37171,2021,6,8
England,2021-06-05,3964,51.8,29303,2021,6,5
England,2021-06-01,4515,38.8,21928,2021,6,1
England,2021-05-26,3179,28.5,16122,2021,5,26
England,2021-05-22,1606,24.6,13908,2021,5,22
England,2021-05-21,1872,24.1,13608,2021,5,21
England,2021-05-19,2261,23,13013,2021,5,19
England,2021-05-18,2241,22.3,12621,2021,5,18
England,2021-05-17,2341,21.7,12252,2021,5,17
England,2021-05-04,2200,21.4,12104,2021,5,4
England,2021-05-03,1806,20.7,11713,2021,5,3
England,2021-05-02,1305,21.5,12174,2021,5,2
England,2021-04-29,1901,23,13028,2021,4,29
England,2021-04-28,2153,23.3,13159,2021,4,28
England,2021-04-27,1809,23.5,13304,2021,4,27
England,2021-04-22,2032,25.4,14352,2021,4,22
England,2021-04-21,2298,25.3,14279,2021,4,21
England,2021-04-19,2268,24.8,13997,2021,4,19
England,2021-04-12,2399,30.2,17069,2021,4,12
England,2021-04-03,2121,38.6,21810,2021,4,3
England,2021-04-02,2248,40.4,22825,2021,4,2
England,2021-04-01,3067,43.1,24380,2021,4,1
England,2021-03-31,3340,46,25987,2021,3,31
England,2021-03-30,3135,49.5,27968,2021,3,30
England,2021-03-28,4477,55.5,31377,2021,3,28
England,2021-03-27,3136,55.8,31579,2021,3,27
England,2021-03-26,3803,56.5,31957,2021,3,26
England,2021-03-15,5643,58.8,33267,2021,3,15
England,2021-03-13,3592,59.1,33412,2021,3,13
England,2021-03-10,5222,59.7,33776,2021,3,10
England,2021-03-09,5488,59.9,33859,2021,3,9
England,2021-03-05,4728,62.9,35575,2021,3,5
England,2021-02-26,5883,94.5,53447,2021,2,26
England,2021-02-25,6934,100.5,56810,2021,2,25
England,2021-02-18,10303,126.9,71735,2021,2,18
England,2021-02-17,10419,129.2,73069,2021,2,17
England,2021-02-16,11268,132.5,74922,2021,2,16
England,2021-02-15,12953,135,76350,2021,2,15
England,2021-02-05,14461,208.2,117746,2021,2,5
England,2021-02-01,20765,251.9,142422,2021,2,1
England,2021-01-27,23899,302,170763,2021,1,27
England,2021-01-25,27972,338.4,191388,2021,1,25
England,2021-01-24,15883,363.1,205351,2021,1,24
England,2021-01-19,37055,449.5,254219,2021,1,19
England,2021-01-14,39658,521.9,295110,2021,1,14
England,2021-01-11,53519,579.4,327665,2021,1,11
England,2021-01-10,33749,610.2,345066,2021,1,10
England,2021-01-09,36419,640.1,361981,2021,1,9
England,2021-01-06,52752,647.3,366067,2021,1,6
England,2021-01-05,59600,667.7,377558,2021,1,5
England,2021-01-04,70920,693.2,392016,2021,1,4
England,2021-01-02,55428,626.9,354527,2021,1,2
England,2020-12-31,47824,566.9,320608,2020,12,31
England,2020-12-28,40845,431.3,243894,2020,12,28
England,2020-12-24,29287,419.2,237034,2020,12,24
England,2020-12-15,29652,267.2,151119,2020,12,15
England,2020-12-09,17744,176,99508,2020,12,9
England,2020-12-06,11036,158.8,89786,2020,12,6
England,2020-12-05,10302,155.3,87818,2020,12,5
England,2020-12-04,13065,153.6,86863,2020,12,4
England,2020-12-01,13731,152.9,86447,2020,12,1
England,2020-11-30,15228,153.8,86982,2020,11,30
England,2020-11-28,9347,158,89374,2020,11,28
England,2020-11-27,12459,160.6,90833,2020,11,27
England,2020-11-23,16472,190,107473,2020,11,23
England,2020-11-22,10216,203.6,115137,2020,11,22
England,2020-11-21,10806,211,119343,2020,11,21
England,2020-11-19,15797,233.2,131875,2020,11,19
England,2020-11-18,18545,244.7,138398,2020,11,18
England,2020-11-14,16290,278.3,157351,2020,11,14
England,2020-11-10,24836,268.8,151994,2020,11,10
England,2020-10-30,19899,232.7,131564,2020,10,30
England,2020-10-28,20547,229.2,129633,2020,10,28
England,2020-10-22,19866,220.8,124865,2020,10,22
England,2020-10-21,21762,213,120427,2020,10,21
England,2020-10-20,21638,203.9,115311,2020,10,20
England,2020-10-18,11982,182.8,103384,2020,10,18
England,2020-10-17,12487,178.9,101183,2020,10,17
England,2020-10-12,16420,168,94989,2020,10,12
England,2020-10-09,13159,163.6,92491,2020,10,9
England,2020-10-08,15452,161,91051,2020,10,8
England,2020-09-27,6084,71.3,40314,2020,9,27
England,2020-09-24,6361,62.9,35578,2020,9,24
England,2020-09-21,4727,50.7,28698,2020,9,21
England,2020-09-20,4652,47.6,26912,2020,9,20
England,2020-09-13,1722,34.4,19476,2020,9,13
England,2020-09-11,2893,35,19809,2020,9,11
England,2020-09-09,2893,33.8,19126,2020,9,9
England,2020-09-08,3071,33.5,18929,2020,9,8
England,2020-09-07,3530,31.5,17820,2020,9,7
England,2020-09-03,2716,21.4,12086,2020,9,3
England,2020-09-01,1962,16.3,9211,2020,9,1
England,2020-08-30,987,14.5,8211,2020,8,30
England,2020-08-29,1051,14,7928,2020,8,29
England,2020-08-26,1181,12.6,7143,2020,8,26
England,2020-08-24,1156,12.3,6941,2020,8,24
England,2020-08-20,1254,11.9,6726,2020,8,20
England,2020-08-14,1059,12.5,7060,2020,8,14
England,2020-08-12,1126,12.1,6862,2020,8,12
England,2020-08-08,648,10.5,5964,2020,8,8
England,2020-08-04,965,9.7,5471,2020,8,4
England,2020-08-01,508,9.1,5163,2020,8,1
England,2020-07-31,644,9.1,5154,2020,7,31
England,2020-07-29,994,9,5092,2020,7,29
England,2020-07-28,796,8.6,4862,2020,7,28
England,2020-07-22,764,7.6,4314,2020,7,22
England,2020-07-17,548,7.2,4056,2020,7,17
England,2020-07-16,644,7.1,4032,2020,7,16
England,2020-07-15,726,7.2,4076,2020,7,15
England,2020-07-12,351,6.9,3906,2020,7,12
England,2020-07-10,524,7.2,4052,2020,7,10
England,2020-07-04,385,6.6,3746,2020,7,4
England,2020-06-26,640,8.4,4739,2020,6,26
England,2020-06-23,727,9.5,5394,2020,6,23
England,2020-06-20,626,10.6,5988,2020,6,20
England,2020-06-18,938,11.1,6267,2020,6,18
England,2020-06-16,996,11.3,6416,2020,6,16
England,2020-06-15,944,11.5,6486,2020,6,15
England,2020-06-11,915,11.4,6468,2020,6,11
England,2020-06-09,1066,12.1,6865,2020,6,9
England,2020-06-07,668,13.3,7493,2020,6,7
England,2020-06-04,1147,14.9,8450,2020,6,4
England,2020-06-01,1319,16.5,9339,2020,6,1
England,2020-05-28,1575,18.3,10354,2020,5,28
England,2020-05-27,1616,19.6,11056,2020,5,27
England,2020-05-26,1461,20.9,11799,2020,5,26
England,2020-05-24,1206,24.4,13777,2020,5,24
England,2020-05-22,1798,25.9,14636,2020,5,22
England,2020-05-14,2222,31.1,17581,2020,5,14
England,2020-05-11,3088,33.8,19137,2020,5,11
England,2020-05-10,2013,33.4,18900,2020,5,10
England,2020-05-09,1797,34.5,19535,2020,5,9
England,2020-05-07,3205,38.9,21987,2020,5,7
England,2020-05-03,2648,47.3,26739,2020,5,3
England,2020-04-28,4113,50.3,28425,2020,4,28
England,2020-04-22,4812,50.6,28590,2020,4,22
England,2020-04-21,3996,49.5,28018,2020,4,21
England,2020-04-20,3698,48.8,27590,2020,4,20
England,2020-04-19,3494,48.4,27355,2020,4,19
England,2020-04-16,4360,44.7,25264,2020,4,16
England,2020-04-14,3568,44.3,25055,2020,4,14
England,2020-04-13,3463,46.1,26092,2020,4,13
England,2020-04-12,2958,47.8,27036,2020,4,12
England,2020-04-11,3085,48,27172,2020,4,11
England,2020-04-08,4315,49.6,28025,2020,4,8
England,2020-04-07,4605,49.3,27860,2020,4,7
England,2020-04-05,3094,46.3,26178,2020,4,5
England,2020-04-04,3405,45.2,25533,2020,4,4
England,2020-03-31,3816,34.9,19748,2020,3,31
England,2020-03-25,2284,18.8,10615,2020,3,25
England,2020-03-24,2041,16.3,9241,2020,3,24
England,2020-03-23,2010,13.9,7883,2020,3,23
England,2020-03-16,552,4.7,2674,2020,3,16
England,2020-03-15,398,4,2249,2020,3,15
England,2020-03-10,229,1.1,630,2020,3,10
England,2020-03-07,55,0.6,335,2020,3,7
England,2020-03-05,46,0.4,221,2020,3,5
England,2020-03-04,49,0.3,182,2020,3,4
England,2020-03-03,53,0.2,134,2020,3,3
England,2020-02-25,3,NA,13,2020,2,25
England,2020-02-23,6,NA,9,2020,2,23
England,2020-02-22,0,NA,3,2020,2,22
England,2020-02-20,0,NA,1,2020,2,20
England,2020-02-17,1,NA,7,2020,2,17
England,2020-02-06,0,NA,20,2020,2,6
Leicester,2023-12-08,4,7.3,26,2023,12,8
Leicester,2023-12-07,3,8.2,29,2023,12,7
Leicester,2023-12-05,7,6.8,24,2023,12,5
Leicester,2023-12-01,7,7.1,25,2023,12,1
Leicester,2023-11-27,2,4.5,16,2023,11,27
Leicester,2023-11-26,2,5.6,20,2023,11,26
Leicester,2023-11-23,1,5.1,18,2023,11,23
Leicester,2023-11-20,6,7.6,27,2023,11,20
Leicester,2023-11-19,3,6.5,23,2023,11,19
Leicester,2023-11-12,5,7.6,27,2023,11,12
Leicester,2023-11-11,2,7.1,25,2023,11,11
Leicester,2023-11-08,3,8.5,30,2023,11,8
Leicester,2023-11-07,7,8.8,31,2023,11,7
Leicester,2023-11-05,3,6.5,23,2023,11,5
Leicester,2023-11-04,5,6.8,24,2023,11,4
Leicester,2023-11-03,6,7.1,25,2023,11,3
Leicester,2023-11-01,4,8.8,31,2023,11,1
Leicester,2023-10-31,3,8.8,31,2023,10,31
Leicester,2023-10-28,6,11.3,40,2023,10,28
Leicester,2023-10-25,4,10.7,38,2023,10,25
Leicester,2023-10-24,9,10.2,36,2023,10,24
Leicester,2023-10-21,5,10.7,38,2023,10,21
Leicester,2023-10-19,5,9.9,35,2023,10,19
Leicester,2023-10-17,6,13.8,49,2023,10,17
Leicester,2023-10-16,7,16.1,57,2023,10,16
Leicester,2023-10-14,3,15.3,54,2023,10,14
Leicester,2023-10-12,13,18.6,66,2023,10,12
Leicester,2023-10-10,14,19.8,70,2023,10,10
Leicester,2023-10-07,12,21.5,76,2023,10,7
Leicester,2023-10-06,8,21.2,75,2023,10,6
Leicester,2023-10-05,8,22.3,79,2023,10,5
Leicester,2023-10-01,6,21.7,77,2023,10,1
Leicester,2023-09-28,17,19.8,70,2023,9,28
Leicester,2023-09-27,13,16.9,60,2023,9,27
Leicester,2023-09-26,10,15.5,55,2023,9,26
Leicester,2023-09-25,8,14.1,50,2023,9,25
Leicester,2023-09-19,5,16.4,58,2023,9,19
Leicester,2023-09-18,8,17.2,61,2023,9,18
Leicester,2023-09-16,7,16.7,59,2023,9,16
Leicester,2023-09-13,12,15.5,55,2023,9,13
Leicester,2023-09-11,7,14.7,52,2023,9,11
Leicester,2023-09-04,10,15.3,54,2023,9,4
Leicester,2023-09-03,9,13.6,48,2023,9,3
Leicester,2023-09-02,6,11.9,42,2023,9,2
Leicester,2023-08-30,6,10.7,38,2023,8,30
Leicester,2023-08-29,12,10.5,37,2023,8,29
Leicester,2023-08-28,4,9.6,34,2023,8,28
Leicester,2023-08-15,8,14.7,52,2023,8,15
Leicester,2023-08-12,2,11,39,2023,8,12
Leicester,2023-08-09,5,8.5,30,2023,8,9
Leicester,2023-08-06,4,4.5,16,2023,8,6
Leicester,2023-08-03,3,2.8,10,2023,8,3
Leicester,2023-07-31,0,1.7,6,2023,7,31
Leicester,2023-07-30,0,1.7,6,2023,7,30
Leicester,2023-07-29,2,2.5,9,2023,7,29
Leicester,2023-07-21,1,2,7,2023,7,21
Leicester,2023-07-20,3,1.7,6,2023,7,20
Leicester,2023-07-14,0,3.7,13,2023,7,14
Leicester,2023-07-11,4,4.2,15,2023,7,11
Leicester,2023-07-08,3,3.1,11,2023,7,8
Leicester,2023-06-28,1,2.3,8,2023,6,28
Leicester,2023-06-26,0,2.5,9,2023,6,26
Leicester,2023-06-22,2,3.7,13,2023,6,22
Leicester,2023-06-18,1,4.5,16,2023,6,18
Leicester,2023-06-16,2,4.8,17,2023,6,16
Leicester,2023-06-15,1,5.4,19,2023,6,15
Leicester,2023-06-13,2,5.6,20,2023,6,13
Leicester,2023-06-09,4,5.1,18,2023,6,9
Leicester,2023-06-06,3,6.8,24,2023,6,6
Leicester,2023-05-31,10,6.5,23,2023,5,31
Leicester,2023-05-21,7,9.6,34,2023,5,21
Leicester,2023-05-18,4,8.5,30,2023,5,18
Leicester,2023-05-16,4,10.5,37,2023,5,16
Leicester,2023-05-14,4,10.2,36,2023,5,14
Leicester,2023-05-11,8,11.6,41,2023,5,11
Leicester,2023-05-10,6,10.7,38,2023,5,10
Leicester,2023-05-05,3,11.3,40,2023,5,5
Leicester,2023-05-03,7,13.6,48,2023,5,3
Leicester,2023-05-02,9,13.6,48,2023,5,2
Leicester,2023-04-30,3,12.1,43,2023,4,30
Leicester,2023-04-29,6,13.6,48,2023,4,29
Leicester,2023-04-26,7,11.3,40,2023,4,26
Leicester,2023-04-11,11,19.2,68,2023,4,11
Leicester,2023-04-10,19,18.9,67,2023,4,10
Leicester,2023-04-03,7,18.4,65,2023,4,3
Leicester,2023-04-01,5,26.3,93,2023,4,1
Leicester,2023-03-31,13,28.2,100,2023,3,31
Leicester,2023-03-29,8,28.8,102,2023,3,29
Leicester,2023-03-27,24,30.5,108,2023,3,27
Leicester,2023-03-20,15,27.7,98,2023,3,20
Leicester,2023-03-16,17,28.2,100,2023,3,16
Leicester,2023-03-15,19,26,92,2023,3,15
Leicester,2023-03-12,17,27.7,98,2023,3,12
Leicester,2023-02-28,19,23.2,82,2023,2,28
Leicester,2023-02-23,16,19.5,69,2023,2,23
Leicester,2023-02-21,12,22.3,79,2023,2,21
Leicester,2023-02-08,16,25.7,91,2023,2,8
Leicester,2023-02-07,19,22.9,81,2023,2,7
Leicester,2023-02-04,8,20.6,73,2023,2,4
Leicester,2023-02-01,6,21.7,77,2023,2,1
Leicester,2023-01-30,14,19.8,70,2023,1,30
Leicester,2023-01-28,9,17.5,62,2023,1,28
Leicester,2023-01-27,14,17.8,63,2023,1,27
Leicester,2023-01-24,6,15.8,56,2023,1,24
Leicester,2023-01-23,9,16.1,57,2023,1,23
Leicester,2023-01-22,5,16.4,58,2023,1,22
Leicester,2023-01-21,10,17.2,61,2023,1,21
Leicester,2023-01-19,6,17.5,62,2023,1,19
Leicester,2023-01-17,7,17.8,63,2023,1,17
Leicester,2023-01-16,10,18.9,67,2023,1,16
Leicester,2023-01-11,8,28.5,101,2023,1,11
Leicester,2023-01-10,11,32.5,115,2023,1,10
Leicester,2023-01-04,22,50.3,178,2023,1,4
Leicester,2023-01-02,22,50,177,2023,1,2
Leicester,2023-01-01,15,49.1,174,2023,1,1
Leicester,2022-12-22,31,67.8,240,2022,12,22
Leicester,2022-12-21,42,68.6,243,2022,12,21
Leicester,2022-12-18,33,59.3,210,2022,12,18
Leicester,2022-12-16,30,63.6,225,2022,12,16
Leicester,2022-12-15,34,62.7,222,2022,12,15
Leicester,2022-12-13,23,64.1,227,2022,12,13
Leicester,2022-12-02,29,41.8,148,2022,12,2
Leicester,2022-12-01,12,42.1,149,2022,12,1
Leicester,2022-11-29,22,45.8,162,2022,11,29
Leicester,2022-11-28,26,47.5,168,2022,11,28
Leicester,2022-11-26,11,46.3,164,2022,11,26
Leicester,2022-11-25,30,46.9,166,2022,11,25
Leicester,2022-11-24,29,41.5,147,2022,11,24
Leicester,2022-11-21,26,35.9,127,2022,11,21
Leicester,2022-11-17,18,40.7,144,2022,11,17
Leicester,2022-11-15,24,42.1,149,2022,11,15
Leicester,2022-11-11,15,39.3,139,2022,11,11
Leicester,2022-11-08,22,42.4,150,2022,11,8
Leicester,2022-11-06,16,38.1,135,2022,11,6
Leicester,2022-11-04,20,41.8,148,2022,11,4
Leicester,2022-11-01,22,41.2,146,2022,11,1
Leicester,2022-10-28,16,50.6,179,2022,10,28
Leicester,2022-10-27,30,51.7,183,2022,10,27
Leicester,2022-10-26,20,54.2,192,2022,10,26
Leicester,2022-10-23,18,62.7,222,2022,10,23
Leicester,2022-10-19,29,83.9,297,2022,10,19
Leicester,2022-10-13,59,78,276,2022,10,13
Leicester,2022-10-04,31,53.9,191,2022,10,4
Leicester,2022-10-03,38,50.3,178,2022,10,3
Leicester,2022-10-02,23,49.1,174,2022,10,2
Leicester,2022-09-28,26,50,177,2022,9,28
Leicester,2022-09-23,28,45.8,162,2022,9,23
Leicester,2022-09-22,28,46,163,2022,9,22
Leicester,2022-09-18,15,35.9,127,2022,9,18
Leicester,2022-09-17,9,34.2,121,2022,9,17
Leicester,2022-09-16,29,34.5,122,2022,9,16
Leicester,2022-09-13,31,31.6,112,2022,9,13
Leicester,2022-09-08,17,33,117,2022,9,8
Leicester,2022-09-07,12,33.9,120,2022,9,7
Leicester,2022-09-04,21,39.3,139,2022,9,4
Leicester,2022-08-31,17,29.4,104,2022,8,31
Leicester,2022-08-25,12,30.5,108,2022,8,25
Leicester,2022-08-24,18,32.2,114,2022,8,24
Leicester,2022-08-23,13,32.5,115,2022,8,23
Leicester,2022-08-21,20,41,145,2022,8,21
Leicester,2022-08-18,18,44.6,158,2022,8,18
Leicester,2022-08-13,24,60.7,215,2022,8,13
Leicester,2022-08-12,24,60.4,214,2022,8,12
Leicester,2022-08-10,38,63,223,2022,8,10
Leicester,2022-08-02,45,82.5,292,2022,8,2
Leicester,2022-07-26,41,105.9,375,2022,7,26
Leicester,2022-07-24,57,125.7,445,2022,7,24
Leicester,2022-07-20,53,152,538,2022,7,20
Leicester,2022-07-13,93,193.2,684,2022,7,13
Leicester,2022-07-12,111,200,708,2022,7,12
Leicester,2022-07-11,117,202.5,717,2022,7,11
Leicester,2022-07-10,90,201.7,714,2022,7,10
Leicester,2022-07-05,120,190.7,675,2022,7,5
Leicester,2022-07-03,100,179.1,634,2022,7,3
Leicester,2022-06-30,87,163.3,578,2022,6,30
Leicester,2022-06-28,78,157,556,2022,6,28
Leicester,2022-06-27,115,155.9,552,2022,6,27
Leicester,2022-06-25,52,145.2,514,2022,6,25
Leicester,2022-06-23,67,137,485,2022,6,23
Leicester,2022-06-22,92,134.4,476,2022,6,22
Leicester,2022-06-21,74,127.7,452,2022,6,21
Leicester,2022-06-20,88,128.8,456,2022,6,20
Leicester,2022-06-19,68,118.6,420,2022,6,19
Leicester,2022-06-12,41,91.2,323,2022,6,12
Leicester,2022-06-09,67,86.4,306,2022,6,9
Leicester,2022-06-05,36,59.6,211,2022,6,5
Leicester,2022-05-30,47,44.9,159,2022,5,30
Leicester,2022-05-28,13,39.8,141,2022,5,28
Leicester,2022-05-25,20,41.2,146,2022,5,25
Leicester,2022-05-18,25,61,216,2022,5,18
Leicester,2022-05-16,37,62.7,222,2022,5,16
Leicester,2022-05-13,31,65.5,232,2022,5,13
Leicester,2022-05-09,37,76,269,2022,5,9
Leicester,2022-05-08,43,78.5,278,2022,5,8
Leicester,2022-04-26,54,109.6,388,2022,4,26
Leicester,2022-04-25,62,116.9,414,2022,4,25
Leicester,2022-04-18,77,157.9,559,2022,4,18
Leicester,2022-04-11,119,225.4,798,2022,4,11
Leicester,2022-04-10,90,242.6,859,2022,4,10
Leicester,2022-04-04,180,343.5,1216,2022,4,4
Leicester,2022-03-26,181,454.8,1610,2022,3,26
Leicester,2022-03-22,283,435.3,1541,2022,3,22
Leicester,2022-03-18,174,392.3,1389,2022,3,18
Leicester,2022-03-17,199,391.2,1385,2022,3,17
Leicester,2022-03-16,227,379.3,1343,2022,3,16
Leicester,2022-03-10,157,285.6,1011,2022,3,10
Leicester,2022-03-09,177,276.5,979,2022,3,9
Leicester,2022-03-06,114,239,846,2022,3,6
Leicester,2022-02-26,47,186.4,660,2022,2,26
Leicester,2022-02-23,106,223.4,791,2022,2,23
Leicester,2022-02-20,113,246.3,872,2022,2,20
Leicester,2022-02-16,137,250.5,887,2022,2,16
Leicester,2022-02-13,90,315.2,1116,2022,2,13
Leicester,2022-02-09,200,419.4,1485,2022,2,9
Leicester,2022-02-04,214,690.3,2444,2022,2,4
Leicester,2022-02-03,261,740.6,2622,2022,2,3
Leicester,2022-01-29,319,991.4,3510,2022,1,29
Leicester,2022-01-26,552,1097.3,3885,2022,1,26
Leicester,2022-01-25,600,1142.5,4045,2022,1,25
Leicester,2022-01-23,499,1228.4,4349,2022,1,23
Leicester,2022-01-18,755,1289.4,4565,2022,1,18
Leicester,2022-01-16,628,1336.3,4731,2022,1,16
Leicester,2022-01-15,489,1339.4,4742,2022,1,15
Leicester,2022-01-13,602,1448.4,5128,2022,1,13
Leicester,2022-01-12,711,1620.2,5736,2022,1,12
Leicester,2022-01-08,610,2278.3,8066,2022,1,8
Leicester,2022-01-02,984,2127.5,7532,2022,1,2
Leicester,2022-01-01,743,2014.2,7131,2022,1,1
Leicester,2021-12-31,987,1914.5,6778,2021,12,31
Leicester,2021-12-29,1497,1681.2,5952,2021,12,29
Leicester,2021-12-28,1083,1488.8,5271,2021,12,28
Leicester,2021-12-26,583,1288.6,4562,2021,12,26
Leicester,2021-12-24,727,1220.5,4321,2021,12,24
Leicester,2021-12-23,765,1134.3,4016,2021,12,23
Leicester,2021-12-15,438,550.8,1950,2021,12,15
Leicester,2021-12-11,211,423.4,1499,2021,12,11
Leicester,2021-12-07,228,414.6,1468,2021,12,7
Leicester,2021-12-01,241,368.9,1306,2021,12,1
Leicester,2021-11-26,149,364.9,1292,2021,11,26
Leicester,2021-11-23,210,384.4,1361,2021,11,23
Leicester,2021-11-22,239,393.5,1393,2021,11,22
Leicester,2021-11-20,159,396,1402,2021,11,20
Leicester,2021-11-06,143,317.2,1123,2021,11,6
Leicester,2021-11-05,158,311.3,1102,2021,11,5
Leicester,2021-11-01,189,337,1193,2021,11,1
Leicester,2021-10-31,124,369.5,1308,2021,10,31
Leicester,2021-10-25,304,425.9,1508,2021,10,25
Leicester,2021-10-23,191,376.8,1334,2021,10,23
Leicester,2021-10-15,138,310.7,1100,2021,10,15
Leicester,2021-10-13,175,300,1062,2021,10,13
Leicester,2021-10-03,137,302.2,1070,2021,10,3
Leicester,2021-10-02,100,297.7,1054,2021,10,2
Leicester,2021-10-01,128,309,1094,2021,10,1
Leicester,2021-09-30,147,317.8,1125,2021,9,30
Leicester,2021-09-29,168,324.3,1148,2021,9,29
Leicester,2021-09-28,182,334.4,1184,2021,9,28
Leicester,2021-09-25,140,354.5,1255,2021,9,25
Leicester,2021-09-24,159,358.2,1268,2021,9,24
Leicester,2021-09-22,204,372,1317,2021,9,22
Leicester,2021-09-21,183,366.3,1297,2021,9,21
Leicester,2021-09-20,239,373.1,1321,2021,9,20
Leicester,2021-09-10,192,442.9,1568,2021,9,10
Leicester,2021-09-07,249,426.8,1511,2021,9,7
Leicester,2021-09-05,151,394.9,1398,2021,9,5
Leicester,2021-09-03,183,377.1,1335,2021,9,3
Leicester,2021-08-31,272,395.7,1401,2021,8,31
Leicester,2021-08-28,142,423.4,1499,2021,8,28
Leicester,2021-08-26,221,434.7,1539,2021,8,26
Leicester,2021-08-25,240,433,1533,2021,8,25
Leicester,2021-08-23,260,442,1565,2021,8,23
Leicester,2021-08-22,162,440.9,1561,2021,8,22
Leicester,2021-08-19,215,432.7,1532,2021,8,19
Leicester,2021-08-15,157,411.5,1457,2021,8,15
Leicester,2021-08-14,173,408.4,1446,2021,8,14
Leicester,2021-08-12,247,409.6,1450,2021,8,12
Leicester,2021-08-11,215,400.8,1419,2021,8,11
Leicester,2021-08-08,146,407,1441,2021,8,8
Leicester,2021-08-07,175,405,1434,2021,8,7
Leicester,2021-08-03,246,373.1,1321,2021,8,3
Leicester,2021-07-25,147,334.7,1185,2021,7,25
Leicester,2021-07-20,180,451.4,1598,2021,7,20
Leicester,2021-07-19,241,454.8,1610,2021,7,19
Leicester,2021-07-18,217,433.6,1535,2021,7,18
Leicester,2021-07-17,197,407,1441,2021,7,17
Leicester,2021-07-12,166,281,995,2021,7,12
Leicester,2021-07-09,140,262.1,928,2021,7,9
Leicester,2021-07-03,84,209,740,2021,7,3
Leicester,2021-07-02,128,201.7,714,2021,7,2
Leicester,2021-07-01,126,187.3,663,2021,7,1
Leicester,2021-06-29,108,164.4,582,2021,6,29
Leicester,2021-06-28,114,159.9,566,2021,6,28
Leicester,2021-06-24,78,141.8,502,2021,6,24
Leicester,2021-06-22,92,130.5,462,2021,6,22
Leicester,2021-06-20,50,127.7,452,2021,6,20
Leicester,2021-06-14,70,122.9,435,2021,6,14
Leicester,2021-06-12,48,133,471,2021,6,12
Leicester,2021-06-09,74,137,485,2021,6,9
Leicester,2021-06-08,79,130.8,463,2021,6,8
Leicester,2021-06-06,52,110.7,392,2021,6,6
Leicester,2021-06-05,41,105.4,373,2021,6,5
Leicester,2021-06-04,68,102,361,2021,6,4
Leicester,2021-05-30,33,87.8,311,2021,5,30
Leicester,2021-05-29,29,85.3,302,2021,5,29
Leicester,2021-05-28,47,87.8,311,2021,5,28
Leicester,2021-05-22,38,67.5,239,2021,5,22
Leicester,2021-05-17,34,52.5,186,2021,5,17
Leicester,2021-05-15,21,52.8,187,2021,5,15
Leicester,2021-05-12,13,47.5,168,2021,5,12
Leicester,2021-05-11,31,51.1,181,2021,5,11
Leicester,2021-05-03,21,36.7,130,2021,5,3
Leicester,2021-04-29,21,46.9,166,2021,4,29
Leicester,2021-04-28,23,51.7,183,2021,4,28
Leicester,2021-04-27,28,55.9,198,2021,4,27
Leicester,2021-04-23,20,59,209,2021,4,23
Leicester,2021-04-19,31,63.6,225,2021,4,19
Leicester,2021-04-17,21,72.6,257,2021,4,17
Leicester,2021-04-16,34,73.7,261,2021,4,16
Leicester,2021-04-15,41,78.8,279,2021,4,15
